unlucky,12.570297408265443,-3.3490190505688795,13.802266876926508,10.513030571548182,-1.2973349838015236,-1.6718506717401747,-4.729066950112887,9.25380806711093,-2.8366947846334614,3.3174602011633323,3.1537532538201667,4.33927325235231,-0.4651102213040926,-2.82340730611985,-1.7816963283307137,-1.6612264184088634,-1.2496315987393294,2.74870813001482,0.033552894671026755,-2.051487019735313,2.6882971654799035,-3.5616480506671295,5.786946489477352,-1.9511600643775355,-1.7346966661526872,0.07062284508106817,4.3006414743938,-1.7222580353485495,-0.3055724859314508,6.114042106561973,-2.499267386520726,0.9685079850216286,4.4023111822187575,3.7086698141941947,-4.43988463698966,1.414071466918868,0.442968330074736,2.0545461970265344,4.162393917883037,-3.6836096279477992,-1.7763036313079632,-0.913230662101427,0.6306550082192935,1.3351447872527384,3.199946570289701,-5.157327186130339,4.018930336341533,-1.4932143907010875,0.15783912554647886,0.16025045851147712,2.918883584047066,-0.631996139345202,1.5981434147001696,1.2578282486852301,-1.9477350790264765,-0.4019160584143547,-3.1981937118914225,1.3054166829941716,-0.12944627910855216,0.9308681785735818,0.17694595525848203,1.4941904390726033,0.35364195271749815,-3.2137461680538904,-2.070181032100203,0.3752202745694157,1.9556311671951958,0.873358819363927,0.04651408687264409,1.273082245348897,1.0130463360133675,-0.7842639906297422,0.40599845223383874,-0.9425719671228414,0.21144742888610757,-0.06394621800745522,0.5303835147937532,-1.0941004632734141,-1.0985577802637996,-0.09984416071296051,-0.1696995329341117,-0.3427207107538344,-2.3608334092691825,0.052815151138849464,-2.622236948767295,-0.15392957648249325,0.46351529890458,-4.76957754355598,-1.077379184269198,-0.7671943410640208,-0.23090073704595623,-2.3282993261772047,0.09856534448635607,-0.46843367323145474,-1.065239225389188,2.2994796287056194,1.649747187478582,-1.4718813710925662,-0.7318644223293093,-1.51761304603349,-0.42469208067296327,1.4878845498260875,-1.1124239739726791,0.5529217511183789,1.692448108409288
dull,8.029847269994406,7.7337687696137625,1.0686154778419297,6.448329954476438,-6.789513536993554,3.1661095049939902,-2.0764706701498032,1.1297870592159356,-2.6087331380243928,4.971060535738594,-1.98456074896402,-2.614716867812947,8.96229859003899,-3.5535193551870496,3.4039619998227484,-3.0687791419079122,1.1353588394787448,-5.789010392097901,-3.154507773115625,-1.068034732975259,-5.61291871797499,1.4861596463401237,4.749144228690774,4.096572492968634,2.4509105167952976,-3.068926881427754,4.909093193009967,7.280502305943298,0.8644910359448277,-1.1239883111404236,2.7882001641606418,-1.577724241393815,-0.6938141859255811,2.703124072032028,1.9673375715653914,1.5251371229285986,-2.911794789807469,2.0145504285048133,3.3921926172180132,-0.3786571747180162,3.237315158807899,2.335607512336724,7.024479890847913,5.277304298227986,-1.7270038262418497,2.6284373347678227,0.6037378632688573,-1.2383958846188488,7.029686788763173,1.8128009719677758,-0.8046972688802,6.119900171181877,0.6680890954526209,4.533754892946992,-1.8601395739464883,-0.2731101517584124,-0.2503048616106512,-0.05863516804305858,-0.49282416266962853,2.3085516615034876,2.2902031953239605,1.8072935560906151,3.4554663527500766,-4.829674237306083,-0.049580181598088004,1.4448043557175494,-3.3476835380235626,6.429582296098848,-0.08755070493481806,0.12061166088289291,1.3943678848131222,4.061666683274339,2.511384504914095,-2.0973980218902626,-4.001579859508967,-1.6030527972746282,0.04018170664561233,0.4089724587216105,1.9796880583783603,-1.4634632422846938,-3.7298576900266665,-4.983285821773558,-2.707032317770728,3.83945570828967,-2.513368457394376,1.8690688731800005,2.9572751288045933,-1.8757177337149016,-0.8895199952552549,-2.2333809641772477,1.1299853019806314,0.6567808439881543,-2.004274179461951,0.15189029369072937,3.752923617989327,0.5861542179357094,0.8027188523912668,-1.296121601013721,-3.4722611638633167,0.7624188618813146,-0.3285650080045348,0.2281130359917953,-2.6545357847331914,-0.4915525495261638,-0.6479587528715639
arrogant,21.282742431650117,-5.99145502271459,-9.537297945603113,3.905807786257847,2.5589754299132506,-3.0086293405849593,-4.1988607872501555,-0.4807867709708914,0.3165716031038157,-4.326348665984499,3.401154827581955,-5.337430326968984,-0.679306832259593,-2.395419785458233,-1.882267977495453,2.7068787588284198,1.1965220549734097,-2.1656068518097857,3.2840741805797644,-0.6487118407914613,-3.176677621599784,-7.015070357714795,-5.418441145258036,0.9412336730000452,-4.978229141149493,5.171158727422897,1.1154638715011256,6.330148173982289,0.5895004273867691,4.7698852097906705,0.4370955161259484,2.4917062405937904,-2.181753767085299,0.9185795656080477,5.524380463847741,-2.864000369199681,0.4292360684245753,4.1346571294658085,-1.0356272030022895,7.986732784886328,-0.2655675470775613,3.352992123100508,-1.9012268690684935,0.6282828205690109,-5.238738657543304,-0.4083727889202239,-4.586524417863206,-2.2268183899416867,0.7775684042275169,2.936139766094016,6.3246253090809486,2.420272536036612,0.1125971068605891,0.8504045139171054,-0.09100257969187456,0.3219984892324874,-1.5411205874048262,-1.9264036475594142,2.665605363898313,4.153533971922207,-0.7431678088721436,-0.40416154987122155,2.0436175637274765,-1.5171693333658822,-0.1795007234530706,-0.04783466283795302,0.7760474868788303,-4.329523033461887,-0.4620978713640148,0.26602205937325946,0.028077267643693952,-2.1184839892758776,-2.4020749461438284,6.717322438003348,-0.5844635086822348,-0.5086865343840694,-0.8229446320909455,0.7847180122253669,-1.6682413816999482,1.864370978053526,-1.93085800855674,1.4113364212489363,0.5763164421868188,-2.307420316660735,1.231247862014116,-2.1671762432511836,1.1470873477752241,-0.16897838045242602,3.6847028621338174,-2.829596726390836,-2.8392330614036103,-1.4961977981046128,-4.351219589186772,-3.5246096028233,-2.2139799975406653,3.023208000391317,-0.7379832295315507,-1.5705750293579899,1.7987772581789823,-1.4460324732549745,0.7002980316958952,4.086366902423484,3.055902524173588,-0.03740149285569212,-1.5397191897122329
careful,9.36713322500548,3.35260327482414,0.08708278905072017,9.378581424590484,10.069573223609241,3.8900817622763015,2.5861769017895586,-6.965180367718405,7.112363031850467,3.335462100256238,-0.8048606426174312,2.3458881981359605,4.66131296163153,-6.249550910295535,3.5448881755606956,3.934787178316016,-5.421610731414127,-1.9155440954266134,-1.5722557630637806,3.6638074656708013,-2.1136989789344827,5.268627596051201,-1.9552708927729752,-3.335949795415949,3.251691095170201,2.990954398342514,0.24902346964768687,-1.3120799437627868,0.4666998634757983,-0.05701093340081214,-2.73515295443922,-2.0167532321010477,2.6115239982394516,0.8177722809209802,-5.898723796602111,3.4499619393273906,-3.0447673950533654,-0.48156842142925554,-1.9062605810837967,-3.6321789742972506,1.1188961137006626,-1.380137709899527,-2.894724627497215,1.775913297706934,-1.5658196463165013,0.47117336030264667,-0.5947300010466304,2.296912532924408,-1.8767143108101683,0.11708525543625098,-3.2853954089234927,2.1395621950849395,-1.2763501182664863,-1.7409543267995655,0.3521448023531608,-1.8354240835411462,0.5783791057156993,-0.9075371104055349,0.2510228811439234,-0.39845902972948877,1.4655188256378242,0.48154276928201295,-2.6247079604769463,3.4465227317063083,-2.7989325119367074,1.6228467791133925,-2.823665005142572,0.7935039392909831,0.04218819811345053,1.546760243591379,0.5240872963661183,1.5129326964001903,0.49988744591193957,0.6385961990850173,-2.191251770315833,-0.4913027585999643,-2.2356464504105427,0.6684347472623412,-0.9280901707358533,1.4198420122562954,-1.3283983377062176,-1.7524383306143003,0.7990769299676223,1.7566175566439586,-2.3615867683799245,-2.2041041854644745,0.03913371854096685,-1.4598941976822368,0.009926548720893283,-1.0305600851509005,-0.3078333050549241,2.041364963410369,1.007746835329473,-0.06195422643369328,0.9635004034464704,-1.6424294155376902,0.17640257858430317,0.08088907846358344,-1.1889925898160982,-0.7058536109691781,2.7949868387777053,1.5981543103382427,0.2329962141314586,-0.1378448557193456,-2.0629034644419977
communicative,12.469863201900289,4.030846020729377,-6.325979140837243,-5.009250682140609,1.523234210016717,-1.7057762952727429,10.432306496694997,-8.098203741029318,16.15293959226127,8.538256490159634,0.3329192402746525,5.507527243605719,-6.497943265013215,11.745114083630982,7.916912276361941,-1.3226850241282475,0.2849140530525274,9.550718536763087,-1.7001085036420565,5.347229751058533,-0.2314278230882629,8.014603094482526,1.6579520006502175,3.7092154077112305,5.088052405873292,4.908231139006827,-0.8843923497296359,0.9675777555037355,-6.8049683252042374,1.5372782859097227,-6.379162649078035,0.6309818148574621,7.12435251946941,-1.6023831430046107,2.902945950825995,1.04700979786557,-2.1013892134219736,-0.8591141773139515,1.5041447624478663,2.686696788150875,-0.7276831257152255,-6.39886428446773,2.9645045180034595,1.6428707037979264,2.458914744799099,-3.503310210488512,1.9779031732069643,-2.705061461276443,5.904594422049917,-3.3689001612908465,-2.739698720512176,-0.2779155142798694,-3.2332472029284185,-2.1563879529142977,1.5212350740447997,-2.092946570461066,-3.140176817575858,-0.9871102987916702,4.171946976111701,1.1497427340217432,-0.2975904595767613,-1.534552798722815,-1.2979881522864616,0.2527560843895054,-1.7000745259471959,0.5232151554505292,2.8065348176231266,1.7261063083652222,-1.0886870520519292,-2.1449340090269593,-0.1923030542547956,0.798506240497971,1.157028485830996,-1.1693837143013242,-2.2884789990322965,-0.6602583924827895,0.5325738820146516,-0.8435379063192695,-3.359336366184923,-0.4412118351672887,1.6593393097885405,-1.2396100815576616,1.7728678717913298,2.671191831279478,0.1711912384926047,-0.4431437101499651,-0.07019590631809287,0.3689234496878707,1.6748927130874134,-0.8673359035444042,0.1481132445495407,4.106454137186939,-2.785601578238405,1.9078664358344488,-0.16198584988791562,3.110357064709068,-0.21019864006513875,0.6571444131748051,0.6458802060025658,-0.00953921160967112,-0.12115014136954359,-2.6782116563682674,0.30446159357606994,-0.5098222880104097,1.4791698159886764
discourteous,22.604703601673954,-8.744009157332952,-17.018623286139203,2.875876308121021,15.086563798600816,4.722857631665927,4.1648757506326985,-0.45569654475006116,-3.0398714860154232,10.099769924317954,-4.383175775198964,-1.3166873528628438,6.134123500778357,-7.493362431202761,-0.03724147344529579,-0.8688606668030786,0.5731986496699447,-4.83864256656875,5.768214547784985,-8.616448069854446,4.751114039629977,0.21319190009797684,-2.773933609299435,-0.9533982859449711,3.4257566146875256,-2.3479136475454614,-0.8874036896031796,-1.8248127427662229,0.4931819680331727,-2.2090775268459892,5.692338365890908,0.4936752552947319,-2.624775486308239,5.07231219097316,0.7678034401811411,-4.931982120828624,4.449553393112347,-3.5772839945200086,3.030101335079066,1.6070981431474634,2.6876530319796723,-0.4656628953825354,-0.9257228747445694,0.12673330731410168,-0.9641728925632442,0.44635611219514626,1.1621592715910705,2.631471144923282,5.482043096050918,-1.5532417677785828,-1.6182019407005908,0.026542413776313167,-0.6102288586814227,-3.5947181631529874,-1.4952278459501116,-2.5715365450392262,1.0204546760442545,1.8568931326326763,-2.24685406679769,0.3915661854420331,1.1529821965435643,1.107633768194757,2.1508651207070226,-2.7676169833095137,-1.709568929726435,1.270686168668703,7.0091460930462866,-1.4443833424892083,0.3420950089145161,-0.6081556422834652,2.4533519822434413,-1.8238222165642008,-0.2714679760694658,-1.7125932233382926,-1.9019614946844887,-0.09157029406871593,0.48647129232104347,2.188852222505133,2.4438182818583387,-1.9442217569988658,-0.17507589830163112,-0.4646653790317857,-0.40934023987255,-0.06791166051324513,0.4715918461584616,0.49113935788829255,-0.6129114265550046,-1.4689077523013776,-0.13270933534253096,-0.13297959820869729,-1.0301587448128178,-2.7316820996679323,-0.8406951335528607,2.8635505643307377,-0.679854097967618,-2.1826968381099534,-2.560358976419684,0.3230842630685789,2.121810598610723,0.6500857058329665,0.6464308725023371,-0.5017982034888616,-1.506166844052587,-0.18829659229510062,1.0824071013374361
cowardly,16.628087551818766,-2.499933206342585,-13.259574258220717,7.2590273924845725,1.727389832062023,7.121365122242682,-1.1866216895633104,-0.4225477539267368,7.238728170793495,2.654009064149128,7.389392165492418,-1.510982180891295,8.558278256033459,-1.49433801307157,1.9289054883864514,1.1490038392410058,8.950022880854553,-3.463957140447358,0.040924708545778045,-0.03850511437038851,2.3782100275650575,-5.848119257143241,-6.5282908635261325,0.006680615267612399,5.893370836366032,3.9671036678358433,7.879794001464915,3.725050107687318,8.082041430592716,6.93877653764963,-0.19136608527685972,0.25282391282062416,-1.1760568077331794,-5.045216622719519,4.73171368585174,1.4695878151546748,3.0710606954673434,1.4481168998485887,-3.3528003869942222,4.288488936617788,-3.3361405438786047,1.8639058478629629,-5.304529191388789,3.568102777098651,5.050599647379176,-6.56864341670725,-6.845771269486142,3.257603170736497,1.778885087544806,-0.04559609652904781,3.802506031425226,2.7624340446712745,0.9203588852348625,-3.631628921387233,0.6176777372452399,-4.0289720731746375,2.0116098387135457,-3.1653678505825913,0.4491056137641426,-5.275895792406245,3.8617298339581407,3.2429405302519414,-3.3612774952760383,-2.721607916049186,-1.2942595688247893,-0.7357352365649592,-6.863370508631288,2.8548961585889074,-3.96790909261506,-1.2774476690785193,-2.2299082697496404,-2.830061112149054,1.570532838286486,-3.8703013833622966,1.0628125954640526,-1.976174519436363,0.9792041614916048,-1.1891675316203492,-4.213669236082743,3.7989136700341364,-1.7698091055658376,-2.9277584535419243,-0.15169354538540591,0.9108924033653283,-0.7604743789463116,-0.7039295141813503,-3.77567463255355,1.7219048672563841,-1.885041182537409,0.2123313316646941,-2.4389753648121895,-4.581274191744845,-1.0011771101607079,-1.629489238802714,-1.7503505209898995,-0.6746129523870072,-0.7617433096305269,0.7048386694676652,2.344682267193655,2.0354059372367113,-0.48933465161478146,-0.20877021023552556,-1.4613294019362562,-1.1712310342307366,1.2582918478197345
ungraceful,13.31106372133219,3.065331558527703,-4.469967054488432,-7.230905642351478,0.42157700584026153,4.571313057937041,-14.337621391523953,-3.1297272106287126,8.277484850021091,9.139985351793376,-3.6493881704522675,18.114603418070875,-0.9442314318685121,-1.5660455067131174,-6.684663685160527,2.7499412402326633,2.9202270559069037,-6.583680589128668,1.208886538586014,9.36022413569449,9.243324090969807,-0.6903054760807843,-2.5665794638017205,0.8537540273953925,-2.66483928409244,3.1530958569707135,0.7199475843544938,-2.8000196186532946,-11.108416106798185,7.362070731554222,2.394240151581385,6.814894447918972,0.9519151739300719,0.7922953314912774,3.2723869234193455,2.6487587900902527,-3.7961628840437416,3.869149921307928,-3.93727905861056,1.583769137940624,5.285942872771347,-0.49558963270595785,0.9242957122358488,-7.681568726487944,-0.9798514040604889,-0.7768301152625395,-0.29747588141912074,0.4864433495506023,-6.908937831595557,-4.650982184432268,-5.435574469737656,2.365165153368903,6.6573615001708335,3.7437618140081037,-1.7699235811967768,-5.580593658721957,-1.3632704147219774,7.601601777452912,1.4694624281327662,-0.8996239516131058,-0.8124056696886309,1.6550035888248218,4.06559452585542,-2.3456743902244805,-4.020632328539379,7.659533990497898,1.1447821379337557,3.9955904862420097,3.1533034250127603,-4.459888590319354,-1.6837390603604954,0.9323165855368897,-0.7099814602371335,3.1240746673228474,2.903400872378978,-2.7526147754298615,-0.1761744624154694,4.605211386900529,-0.6894354422879404,2.5118596334188275,-0.13162116713370794,-0.4296644721000094,0.5488126315836951,-1.0773598507473163,-0.008615421943187573,0.08026041277328802,0.761793701674278,1.4286774612888449,-0.5946681201110927,4.345207702388562,0.9469373076696814,-0.3843177087863761,1.2081470035033952,-1.317342853450354,1.0593211122149426,-0.7097978620835025,-3.6751411990648126,1.7030092162244586,-2.096121307683595,1.2772729880585272,0.09651221565968124,0.37877929993567006,0.3257478463093498,1.8596934897124495,0.5693889980137701
inattentive,23.582549874429123,-11.56175466568413,-10.701606462656459,-5.366250246434312,1.7786707132712016,-5.373539471105379,-7.0908967059161006,-16.09890169753247,-12.629833286374874,-9.314743870056645,-9.451138624790618,-1.644659300121699,2.1415374661214686,-4.3062108416550435,-1.2221038804755533,-5.29451230013872,-5.313416680304434,8.043578500876157,-2.148879239476594,-1.8947477520981848,7.188347275255913,-8.46695112035425,-4.472742286169652,-7.214037588322473,7.160028762108584,-0.7310810515303914,0.6349781505176717,4.032851241746981,1.083468037222685,-1.7481098753556013,-1.5831042580238737,-2.1746303689586863,5.82194630455252,1.3333752793929943,1.0061928203048671,-2.384737553504846,0.0732379241205883,0.5406915024355103,-4.380723953689706,-5.032652881019024,-0.4108009564108067,-5.6886888163642855,-2.273191249564519,6.041451377770572,-2.2647032984219084,-0.7304661897023464,-0.7490972342328726,-4.408305678259935,0.07914992255721501,2.295613464168463,-4.8820143501852,-2.5299134112190993,-0.0632590712866707,2.0724932011394737,-0.8681455250689359,-0.2893378745185035,0.7444737226908765,-1.5280195183126424,1.87068206994236,-0.7274345108410291,-0.25119272802934517,0.18242090024481156,0.8241993034282046,0.11283933650543417,-1.115731040974533,-0.7760023635652956,-0.11740719154187161,0.24945237691620137,0.444300226268215,-2.0408942910788044,-1.5645243403196942,-1.8478370887849747,0.7502306505243298,-0.06393234222735854,1.1200542594946015,0.4248499484413443,0.7214117299952861,-0.07380870450473391,1.8233071179328115,-0.9149153222963223,-0.5362297868216457,-0.2112177451741414,0.0887025956497391,-1.132501346753084,0.3560213464188849,0.3521672540309742,1.2032986314728253,0.40393974916292563,0.751643981524186,-0.2752916209658887,-0.47528345887797285,0.36734462445851707,-0.36289638403943547,-1.4340595050545777,-1.7277206159975411,0.101744385601232,0.4811905882688455,0.774583097993179,0.4074994226433407,-0.7083028214918987,-0.8068599429615796,-0.3170448878007279,-1.0625342893795733,0.11287909631516323,0.6763991948482929
insensible,10.098092995346825,3.941845676396588,-2.3680005175973804,-2.6163839064407677,-9.03249259564423,0.2163672872254147,-8.004574255816925,-4.568979737185467,7.589011799094979,-3.4268421331946506,0.27437311989971525,1.5515593841673623,10.168455429121448,13.620739747760222,-0.24091771829699576,3.6195252081473774,2.0351476530468235,-2.58180260503799,-2.4774972607381693,2.1758255557977333,-0.7280425329552414,-1.8390741237402932,-4.189153619693743,-7.049263008248326,0.25119029801034004,-4.612935271257312,-3.9457924231758694,-1.497564044608544,6.118149354061805,-3.4253467350917384,-1.673998490027973,6.361823561723883,-0.7723122136315673,-3.2427652810543486,0.33649578208699765,-4.250882454031717,-4.59631108834553,-1.9510508231476222,6.483863633808971,-3.0918209078843644,-1.7237497792283831,-0.21917101320747276,2.0993294460595426,-1.8628278849594377,3.264899402413955,0.19206801146169397,4.010242142389255,0.4672710045051488,-0.7044238285864737,3.174762840838421,1.995519288532995,1.3407962486844451,4.198606991616181,1.9836016588195375,-2.521449189241218,0.8927941719920325,-3.0317082103040334,1.0450269519262043,1.8204512410746192,-0.5580670657978312,2.9299817196790876,0.33645192650014144,-2.0309205814051197,-1.3279253719866817,-2.8886604100821884,-2.5267294000914062,3.0011634702896504,0.8301690308450935,-0.07105054479699585,-0.2754409995801203,0.7446220438430214,-1.9248657374956746,-2.0256916625543604,0.1455616333457795,0.2731812357394798,-0.8504013621342921,-4.0143700048627835,-0.3880093105955328,0.15350796591910365,0.26958865565760826,0.7293970659728122,1.0368510318531265,-1.7553746001754758,-0.789396378276173,0.3577253178705007,-0.7607682245996976,-0.3278033571723488,1.170562754189767,1.4753510409050992,-1.6520641075942804,-0.7603363688110844,0.09515276750966094,0.6385895058757697,1.1575166514243915,0.47642439607349557,-1.5078806583427802,-0.008332424401312774,0.8938799928054135,0.5436079273368393,0.6460028721134073,1.0590847299611377,-0.5063860905891662,-0.5858790725665105,0.9610573724987311,-0.590351812199361
